"Woreda.Code","Longitude","Latitude","Maize.Price_BirrKg","Year"
40109,34.7558230176,9.3993217231,1.72,2008
40110,35.5050579973,9.28442939298,2.57,2008
40111,35.0959844916,9.44536705738,2.28,2008
40113,35.5948283565,9.036090766,3.19,2008
40116,34.5413081499,9.34318907643,2.25,2008
40201,36.4724618623,9.73286014861,1.85,2008
40203,36.7177769772,9.96816088673,1.79,2008
40207,36.958726332,9.34916693902,1.85,2008
40209,36.8099302958,9.15439221612,1.4,2008
40210,36.3158202208,9.05029854018,2.04,2008
40211,36.3763860147,9.2327138396,1.89,2008
40212,36.4640546195,8.90085666778,2.405,2008
40213,36.5910677797,9.26686164516,1.89,2008
40214,36.5462212241,8.71698147998,1.88,2008
40215,36.7175864402,8.71234501751,2.22,2008
40301,35.3770822223,8.61809927825,2,2008
40302,35.7793654414,8.59322194462,3,2008
40303,36.1432453254,8.38683474786,2.08,2008
40306,36.4804943971,8.36251770388,2.02,2008
40307,36.6511724176,8.30590412602,2.51,2008
40308,36.5386715869,8.13119877261,1.69,2008
40310,35.4174221776,8.35258183286,1.795,2008
40311,35.5933084586,8.07377188377,2.5,2008
40312,35.1311381919,8.32143027323,1.15,2008
40318,35.9951759787,8.73566426267,2.08,2008
40323,36.1326673178,8.89233141002,1.14,2008
40401,36.9510118735,8.4877317771,1.79,2008
40402,36.9557870092,8.02660351327,1.79,2008
40405,37.0318339068,7.77643464689,2.17,2008
40406,36.7593603658,7.7798848072,3.41,2008
40407,36.5852390824,7.8783052435,1.265,2008
40408,36.2307798008,7.69814810001,1.92,2008
40409,36.6583848447,7.57310781254,2.07,2008
40410,36.9383437953,7.41528201649,1.41,2008
40411,37.23991678,7.54213154699,2.365,2008
40413,36.2143333906,8.06298225868,3.29,2008
40415,37.2383736875,8.33758730621,2.94,2008
40502,37.9908958497,9.32839140315,3,2008
40504,37.5682323963,9.19971590691,2.35,2008
40506,37.1534630847,9.09475907743,2,2008
40508,37.4381851334,8.52094440416,2.08,2008
40510,38.1324857742,8.99562080803,1.825,2008
40513,38.416127882,9.42655179009,3.17,2008
40601,38.2165480968,9.95396033337,2.36,2008
40602,38.6339569639,10.213143438,2.4,2008
40604,38.3041150605,9.74723324345,1.5,2008
40606,38.7340886055,9.79143883981,2.2,2008
40701,39.8752295515,8.88377275594,1.85,2008
40702,39.5351613341,8.64870879417,2,2008
40703,39.2638510612,8.47462687303,1.7,2008
40707,38.7459481627,8.19125346324,2.3,2008
40708,38.6109652863,7.81676235062,2.05,2008
40711,38.8880876501,8.50279566968,3,2008
40712,38.8189627154,8.77510798278,3,2008
40801,39.8386234426,8.52800292002,1.86,2008
40802,40.0591904965,8.53000436933,2.05,2008
40803,40.1908371361,8.27756504245,2,2008
40804,39.6562560383,8.35747373265,1.71,2008
40805,39.2545523753,8.29062807315,1.8,2008
40807,39.2417710235,8.07043531039,2.6,2008
40808,39.8094954253,8.01018120748,2.285,2008
40812,39.8001239897,7.68990122842,1.96,2008
40814,39.5765956687,7.5698181752,2.3,2008
40819,39.9120318453,8.32760644816,1.73,2008
40821,39.4056900301,8.09680560259,1.5,2008
40903,41.1217809768,9.17612500943,2.5,2008
40904,41.1775005263,8.98626287483,2.08,2008
40907,40.482060305,8.91726942704,2.27,2008
40908,40.5109441723,8.75269366312,1.5,2008
40909,40.633003924,8.22885342223,1.685,2008
40910,41.0231311477,8.39600060326,2.7,2008
40912,40.9835870914,8.85656449474,1.635,2008
40913,40.8215132826,9.06834167682,2,2008
41002,42.2902073578,9.54402441225,1.12,2008
41008,41.8058879707,9.37957963387,2,2008
41009,41.5820073766,9.3593921804,3,2008
41011,41.4360976024,9.21400418537,2,2008
41012,41.3266728317,8.89631763797,1.33,2008
41013,41.6380467409,9.06292508372,1.895,2008
41104,39.7835384008,7.31807602242,2.135,2008
41106,40.1525054949,7.38123850329,2.56,2008
41107,41.2419997621,7.85192919563,1.47,2008
41108,40.7147734644,7.11900859216,1.42,2008
41112,40.046501264,6.2649417066,2.7,2008
41113,39.6027649165,6.00569408919,1.665,2008
41114,40.162708262,6.71035323928,1.92,2008
41118,41.2123246526,7.36826755962,1.19,2008
41121,40.9317447678,6.56946314502,1.35,2008
41206,38.2024332079,5.63701422809,1.8,2008
41215,38.401885389,5.36159334693,1.33,2008
41301,37.6968472192,8.56126875923,2.33,2008
41303,38.0439679467,8.54739172135,2,2008
41305,38.3174374053,8.8378825274,1.45,2008
41401,38.565368512,6.07566663428,1.9,2008
41402,38.7230878945,6.24924017771,2.575,2008
41403,38.9972444904,5.95295570211,1.495,2008
41405,38.9512637792,5.51827257438,1.2,2008
41406,38.4732901496,5.75634953155,1.25,2008
41407,39.5213021086,5.21094436329,1.25,2008
41409,38.4861208286,5.93727471252,2.5,2008
41410,39.188265051,6.14055313321,2,2008
41701,38.1989093583,7.12631308643,2,2008
41702,38.3945189761,7.32382852405,1.8,2008
41704,38.8408693673,7.02351226548,2.2,2008
41709,39.2098223939,6.58133332595,1.51,2008
41712,38.5892938054,7.20310315962,2.2,2008
41801,34.9913465397,8.62567749489,1.8,2008
41802,34.8578646943,8.80602413989,1.9,2008
41803,35.0752445726,8.94260879999,2.58,2008
41804,34.9328446564,9.14111005445,1.2,2008
41805,34.8267825236,8.45776518879,2.4,2008
41807,34.5207465268,8.59565642241,1.955,2008
41808,35.2002164286,8.92974754637,3.25,2008
41809,34.4337173446,8.91075043955,2.59,2008
41811,35.3304277284,8.86159440353,1.915,2008
41901,37.1115670455,9.64681909094,2.28,2008
41903,37.4266032203,9.4435724306,2.1,2008
41904,37.5204929833,9.81033295469,1.79,2008
41905,37.3559953792,9.73283118568,1.945,2008
41906,37.1412466775,9.38710885125,2.09,2008
41907,37.3400747565,9.25113927499,2.15,2008
41908,37.1474203317,9.90180590141,2.205,2008
41909,37.0086474113,10.122621501,2,2008
41910,36.8343815045,9.59858317945,1.72,2008
50202,42.5587505341,9.18372991353,2.35,2008
50204,42.8849887658,9.34991440731,2.825,2008
50206,43.2113428658,9.06662351291,2.77,2008
60201,36.0180286259,11.3635138033,2,2008
60202,35.4728148453,11.532881432,1.31,2008
60203,35.5512338072,10.6038463163,2.4,2008
60204,36.2778707422,11.0179800094,1.975,2008
60205,36.21444562,10.4692270983,1.78,2008
60301,34.8640923695,10.3381854929,1.98,2008
60302,34.4565293874,10.5655424701,2.67,2008
60303,34.4716639363,9.99023779343,1.6,2008
60304,34.8272014606,10.6813634348,3.33,2008
60305,34.7014204215,9.79040587326,1.82,2008
60306,35.1146266563,10.1314310087,2.305,2008
60402,35.2001208352,10.5577833438,2.63,2008
60403,35.9130638265,9.48317321412,1.29,2008
60404,35.652666796,9.80205509828,2.19,2008
70102,37.6269862435,8.31511606243,2.15,2008
70106,38.3897818984,8.13872585557,1.88,2008
70204,38.0338107524,7.49862911328,1.7,2008
70206,37.5547008486,7.43544742057,2.53,2008
70210,37.6200299931,7.58364571222,2.335,2008
70302,37.8603893866,7.35757833629,1.85,2008
70401,38.4381592369,6.88596778742,1.5,2008
70402,38.337997794,7.0432473729,2,2008
70407,38.565608558,6.49449580848,3.405,2008
70408,38.8496555375,6.53215611137,3.3,2008
70409,38.9904565665,6.30886950539,2.44,2008
70601,37.70909936,7.07241969712,1.8,2008
70602,37.8854620303,6.98755185591,1.7,2008
70603,37.9480877827,6.8414620015,2.2,2008
70608,37.5519059637,7.10597265496,2.45,2008
70609,37.6591670341,6.94512147983,1.65,2008
70612,38.0506093454,6.93542950428,2.085,2008
70702,36.5578272665,5.94196584839,2.2,2008
70703,36.6491164428,6.17354644378,1.85,2008
70705,36.7419051391,5.42792723464,1.03,2008
70707,36.880110855,5.76135591066,2.6,2008
70801,35.4597909145,7.73111689886,1.37,2008
70802,35.3365321194,7.5545936127,1.425,2008
70803,35.4667023411,7.2464549135,3,2008
70901,35.8687052598,7.89522000481,1.03,2008
70902,35.6888102656,7.62687075312,1.48,2008
70903,35.9790176016,7.54519760971,1.64,2008
70905,36.5550845874,7.26469743667,1,2008
70906,36.4559630826,7.09660482935,2.125,2008
70907,36.3663670435,6.90904558824,1.5,2008
70908,36.1661114263,6.83892617264,1.265,2008
70909,35.8783016071,7.24415849804,1.56,2008
71001,36.6873240678,6.52468803298,1.875,2008
71002,37.0112519427,6.46224374261,2.805,2008
71003,37.3627426079,6.52393523093,1.47,2008
71010,37.0826795107,6.28914072529,1.72,2008
71011,36.8699854189,6.06099490609,1.6,2008
71014,36.8058897703,6.35677432218,2.4,2008
71101,35.4643310229,7.07278925904,2.19,2008
71103,35.5160012736,6.86700729292,1.66,2008
71104,35.7508679304,6.90154615753,1.13,2008
71105,35.8756861719,6.78389902242,2.32,2008
71106,35.7061282901,6.48739724382,1.64,2008
71110,35.6453288288,7.06790808828,1.45,2008
71201,37.4979203132,7.8177652491,2.32,2008
71401,37.7576794897,5.50776912306,2.225,2008
71501,37.3685284352,5.36023388405,2.11,2008
71601,37.2613574771,5.60887679139,2.165,2008
71701,36.9712314155,7.11723681744,1.47,2008
71702,37.1429374055,7.04296628727,1.85,2008
71703,37.1764902183,6.81513393967,1.87,2008
71704,37.3309981232,7.15960380326,2.6,2008
71705,36.8887699348,6.84324322902,2.14,2008
71801,36.5589798065,6.27987602008,1.85,2008
71901,36.6100617023,6.87189931466,1.29,2008
72001,38.1786593943,7.9920714508,2,2008
72002,38.3316769011,7.96439893942,1.79,2008
72003,38.3877650533,7.77935827784,2,2008
72005,38.2722882925,7.77243557312,1.825,2008
72101,38.2191236557,7.4239265323,2.38,2008
120101,34.7419083698,8.14574169701,1.9,2008
120102,34.5308620428,7.86205916882,2.5,2008
120301,35.2542637556,7.25479326022,1.92,2008
120302,35.0786958457,7.43661477502,1.785,2008
