"Woreda.Code","Longitude","Latitude","Maize.Price_BirrKg","Year"
40106,35.6381218261,9.40374970967,1.76,2011
40107,35.3454426146,9.23254767674,1.43,2011
40108,35.3129081845,9.44080168789,1.59,2011
40109,34.7558230176,9.3993217231,0.95,2011
40110,35.5050579973,9.28442939298,1.56,2011
40111,35.0959844916,9.44536705738,1.13,2011
40112,35.4568220625,8.97248300072,1.905,2011
40114,35.8496009787,8.98156808073,1.62,2011
40115,35.7843274699,8.80367399031,1.86,2011
40116,34.5413081499,9.34318907643,1.47,2011
40201,36.4724618623,9.73286014861,1.335,2011
40203,36.7177769772,9.96816088673,1.62,2011
40205,37.0377324739,8.91481577354,1.48,2011
40206,36.6835744216,9.02525755476,2.01,2011
40207,36.958726332,9.34916693902,1.54,2011
40208,36.9755218583,9.16431415379,2.1,2011
40209,36.8099302958,9.15439221612,1.67,2011
40210,36.3158202208,9.05029854018,1.88,2011
40211,36.3763860147,9.2327138396,1.52,2011
40212,36.4640546195,8.90085666778,1.79,2011
40213,36.5910677797,9.26686164516,1.71,2011
40214,36.5462212241,8.71698147998,1.64,2011
40215,36.7175864402,8.71234501751,1.57,2011
40301,35.3770822223,8.61809927825,1.25,2011
40302,35.7793654414,8.59322194462,1.315,2011
40303,36.1432453254,8.38683474786,1.72,2011
40304,36.1360400596,8.59544185124,1.405,2011
40306,36.4804943971,8.36251770388,1,2011
40307,36.6511724176,8.30590412602,1,2011
40308,36.5386715869,8.13119877261,1.56,2011
40309,35.9385809326,8.27157682008,2,2011
40310,35.4174221776,8.35258183286,1.55,2011
40311,35.5933084586,8.07377188377,2,2011
40312,35.1311381919,8.32143027323,1.11,2011
40315,35.5295497031,8.42916095553,1.75,2011
40318,35.9951759787,8.73566426267,1.15,2011
40322,36.3817263308,8.47202110531,1.67,2011
40323,36.1326673178,8.89233141002,1,2011
40401,36.9510118735,8.4877317771,1.95,2011
40402,36.9557870092,8.02660351327,0.91,2011
40403,37.4573839286,7.98851072332,2.07,2011
40404,37.2714809269,7.98539426499,2.35,2011
40405,37.0318339068,7.77643464689,2.4,2011
40406,36.7593603658,7.7798848072,1.27,2011
40407,36.5852390824,7.8783052435,2.18,2011
40408,36.2307798008,7.69814810001,1.84,2011
40409,36.6583848447,7.57310781254,2.65,2011
40410,36.9383437953,7.41528201649,1.38,2011
40411,37.23991678,7.54213154699,2.06,2011
40413,36.2143333906,8.06298225868,1.79,2011
40415,37.2383736875,8.33758730621,1.02,2011
40501,37.750455055,9.63689730859,2.555,2011
40502,37.9908958497,9.32839140315,2.11,2011
40504,37.5682323963,9.19971590691,1.61,2011
40505,37.3673804287,9.00466055533,2.5,2011
40506,37.1534630847,9.09475907743,1.865,2011
40507,37.2891529757,8.75422995549,1.79,2011
40508,37.4381851334,8.52094440416,2.095,2011
40514,38.2339980428,9.46672736516,2.4,2011
40602,38.6339569639,10.213143438,2.675,2011
40603,38.5158819757,9.95858770034,2.14,2011
40702,39.5351613341,8.64870879417,3,2011
40704,39.1501307326,8.62931079668,6,2011
40707,38.7459481627,8.19125346324,2.3,2011
40708,38.6109652863,7.81676235062,2.3,2011
40711,38.8880876501,8.50279566968,3.67,2011
40801,39.8386234426,8.52800292002,2.29,2011
40802,40.0591904965,8.53000436933,6,2011
40803,40.1908371361,8.27756504245,2.175,2011
40806,38.9479573826,7.96948495003,2.85,2011
40807,39.2417710235,8.07043531039,3.785,2011
40808,39.8094954253,8.01018120748,4,2011
40810,40.1761068525,7.90127094092,2.075,2011
40811,40.3381473924,7.72808101797,1.8,2011
40812,39.8001239897,7.68990122842,3.45,2011
40814,39.5765956687,7.5698181752,1.76,2011
40817,38.9826770973,7.5255859328,2.815,2011
40820,39.5014455968,8.29677498897,2.86,2011
40901,40.5365853021,9.10492412696,2.795,2011
40902,41.0814998171,9.31816981981,4.955,2011
40903,41.1217809768,9.17612500943,3.335,2011
40904,41.1775005263,8.98626287483,3.33,2011
40908,40.5109441723,8.75269366312,2.275,2011
40909,40.633003924,8.22885342223,2.945,2011
40911,40.9858772955,8.68235898187,2.5,2011
41007,41.8715061236,9.22866316344,3.64,2011
41008,41.8058879707,9.37957963387,3,2011
41009,41.5820073766,9.3593921804,3.105,2011
41011,41.4360976024,9.21400418537,3.33,2011
41012,41.3266728317,8.89631763797,1.5,2011
41013,41.6380467409,9.06292508372,2.66,2011
41016,41.8651335169,9.02805239596,4,2011
41104,39.7835384008,7.31807602242,3.07,2011
41105,40.6072201595,7.53626515763,2.265,2011
41106,40.1525054949,7.38123850329,4.92,2011
41107,41.2419997621,7.85192919563,2.31,2011
41112,40.046501264,6.2649417066,1.71,2011
41113,39.6027649165,6.00569408919,1.98,2011
41114,40.162708262,6.71035323928,1.97,2011
41116,40.5069980743,6.94626471587,2.145,2011
41118,41.2123246526,7.36826755962,1.63,2011
41217,37.992148131,5.97774169159,2,2011
41301,37.6968472192,8.56126875923,2.575,2011
41302,37.8871628586,8.66938606508,2.75,2011
41304,38.1347119885,8.79957169301,2.27,2011
41306,38.6026546067,8.81000610857,3.5,2011
41307,38.5227495011,8.57711443041,3.5,2011
41401,38.565368512,6.07566663428,2.4,2011
41402,38.7230878945,6.24924017771,2.86,2011
41403,38.9972444904,5.95295570211,1.775,2011
41404,39.28626927,5.84429500742,1.5,2011
41405,38.9512637792,5.51827257438,1.86,2011
41406,38.4732901496,5.75634953155,2.74,2011
41407,39.5213021086,5.21094436329,2.25,2011
41409,38.4861208286,5.93727471252,1.76,2011
41410,39.188265051,6.14055313321,1.28,2011
41701,38.1989093583,7.12631308643,2.05,2011
41702,38.3945189761,7.32382852405,1.5,2011
41703,38.7230486969,7.44281351709,3.35,2011
41704,38.8408693673,7.02351226548,2.6,2011
41709,39.2098223939,6.58133332595,2.53,2011
41712,38.5892938054,7.20310315962,2.2,2011
41801,34.9913465397,8.62567749489,1.62,2011
41802,34.8578646943,8.80602413989,1.125,2011
41803,35.0752445726,8.94260879999,1.23,2011
41804,34.9328446564,9.14111005445,0.9,2011
41805,34.8267825236,8.45776518879,1.58,2011
41807,34.5207465268,8.59565642241,1.81,2011
41808,35.2002164286,8.92974754637,1.23,2011
41809,34.4337173446,8.91075043955,1.38,2011
41810,34.7573058821,9.01396802049,1.605,2011
41811,35.3304277284,8.86159440353,1.56,2011
41901,37.1115670455,9.64681909094,1.87,2011
41903,37.4266032203,9.4435724306,1.65,2011
41904,37.5204929833,9.81033295469,1.72,2011
41905,37.3559953792,9.73283118568,1.72,2011
41906,37.1412466775,9.38710885125,1.67,2011
41907,37.3400747565,9.25113927499,1.865,2011
41908,37.1474203317,9.90180590141,1.59,2011
41909,37.0086474113,10.122621501,1.57,2011
41910,36.8343815045,9.59858317945,1.885,2011
50902,41.4609649657,4.25646189076,2.8,2011
60201,36.0180286259,11.3635138033,1.835,2011
60202,35.4728148453,11.532881432,2.325,2011
60203,35.5512338072,10.6038463163,3.015,2011
60204,36.2778707422,11.0179800094,1.8,2011
60205,36.21444562,10.4692270983,2,2011
60207,35.956067134,10.5432663863,2,2011
60301,34.8640923695,10.3381854929,3.13,2011
60303,34.4716639363,9.99023779343,1.75,2011
60305,34.7014204215,9.79040587326,1.39,2011
60306,35.1146266563,10.1314310087,1.495,2011
60401,36.1441212698,10.0111210416,1.755,2011
60402,35.2001208352,10.5577833438,1.095,2011
60403,35.9130638265,9.48317321412,1.19,2011
60404,35.652666796,9.80205509828,1.64,2011
60405,36.1960399769,9.3704796271,1.5,2011
60506,36.4060961505,11.3109124759,2.55,2011
60608,34.2924338086,9.35962277154,2.59,2011
70102,37.6269862435,8.31511606243,1.8,2011
70106,38.3897818984,8.13872585557,2.45,2011
70110,37.8249567207,8.14503965556,2.515,2011
70204,38.0338107524,7.49862911328,2.285,2011
70205,38.0087345022,7.15895079302,2.25,2011
70210,37.6200299931,7.58364571222,3.055,2011
70402,38.337997794,7.0432473729,2.8,2011
70404,38.3969802817,6.75786509184,2.5,2011
70407,38.565608558,6.49449580848,2.24,2011
70408,38.8496555375,6.53215611137,2.84,2011
70409,38.9904565665,6.30886950539,2.71,2011
70601,37.70909936,7.07241969712,1.88,2011
70602,37.8854620303,6.98755185591,1,2011
70603,37.9480877827,6.8414620015,2,2011
70604,37.8465205845,6.67370985229,2.6,2011
70605,37.7283270749,6.83324072518,2.2,2011
70606,37.5162951511,6.92519213069,3.5,2011
70607,37.5394935568,6.71730004775,2.6,2011
70702,36.5578272665,5.94196584839,1.8,2011
70703,36.6491164428,6.17354644378,2.38,2011
70704,36.5045594981,4.97562944432,1.28,2011
70705,36.7419051391,5.42792723464,2.22,2011
70707,36.880110855,5.76135591066,1.3,2011
70801,35.4597909145,7.73111689886,1,2011
70802,35.3365321194,7.5545936127,1.67,2011
70803,35.4667023411,7.2464549135,1.35,2011
70901,35.8687052598,7.89522000481,0.93,2011
70902,35.6888102656,7.62687075312,1.15,2011
70903,35.9790176016,7.54519760971,1.33,2011
70905,36.5550845874,7.26469743667,1.38,2011
70906,36.4559630826,7.09660482935,1.975,2011
70908,36.1661114263,6.83892617264,1.03,2011
70909,35.8783016071,7.24415849804,1.15,2011
71002,37.0112519427,6.46224374261,1.545,2011
71003,37.3627426079,6.52393523093,2.45,2011
71004,37.6558108559,6.52749675249,2.67,2011
71005,37.7235018165,6.32571497403,1.525,2011
71006,37.4580709179,5.97580891744,2.7,2011
71009,37.2964227004,6.28774072686,1.6,2011
71010,37.0826795107,6.28914072529,1.67,2011
71011,36.8699854189,6.06099490609,1.4,2011
71014,36.8058897703,6.35677432218,2,2011
71101,35.4643310229,7.07278925904,1.64,2011
71103,35.5160012736,6.86700729292,1.53,2011
71104,35.7508679304,6.90154615753,1.67,2011
71105,35.8756861719,6.78389902242,2.27,2011
71106,35.7061282901,6.48739724382,1.21,2011
71110,35.6453288288,7.06790808828,1.365,2011
71201,37.4979203132,7.8177652491,2.59,2011
71301,37.7870727338,5.79394347232,2.1,2011
71401,37.7576794897,5.50776912306,3,2011
71501,37.3685284352,5.36023388405,1.74,2011
71601,37.2613574771,5.60887679139,2.25,2011
71701,36.9712314155,7.11723681744,1.15,2011
71702,37.1429374055,7.04296628727,1.68,2011
71703,37.1764902183,6.81513393967,1.82,2011
71704,37.3309981232,7.15960380326,2.025,2011
71705,36.8887699348,6.84324322902,1.15,2011
71801,36.5589798065,6.27987602008,1.745,2011
71901,36.6100617023,6.87189931466,1.545,2011
72002,38.3316769011,7.96439893942,2.6,2011
72003,38.3877650533,7.77935827784,2.5,2011
72005,38.2722882925,7.77243557312,2.65,2011
72006,38.1678620338,7.54513801108,3.015,2011
72007,38.022942151,7.79791028942,2.78,2011
72101,38.2191236557,7.4239265323,2.5,2011
120101,34.7419083698,8.14574169701,1.95,2011
120102,34.5308620428,7.86205916882,3,2011
120201,33.9431506627,8.36249384771,3.5,2011
120301,35.2542637556,7.25479326022,2.54,2011
120302,35.0786958457,7.43661477502,1.655,2011
