"Woreda.Code","Longitude","Latitude","Maize.Price_BirrKg","Year"
71501,37.3685284352,5.36023388405,4.36,2010
71601,37.2613574771,5.60887679139,3.775,2010
71701,36.9712314155,7.11723681744,1.61,2010
71702,37.1429374055,7.04296628727,2.1,2010
71703,37.1764902183,6.81513393967,2.65,2010
71704,37.3309981232,7.15960380326,2.355,2010
71705,36.8887699348,6.84324322902,1.54,2010
71801,36.5589798065,6.27987602008,1.54,2010
71901,36.6100617023,6.87189931466,1.76,2010
72002,38.3316769011,7.96439893942,2.83,2010
72003,38.3877650533,7.77935827784,2.8,2010
72005,38.2722882925,7.77243557312,3,2010
72006,38.1678620338,7.54513801108,2.5,2010
72008,38.1318158175,7.74829257963,3,2010
72101,38.2191236557,7.4239265323,2.5,2010
120101,34.7419083698,8.14574169701,1.415,2010
120102,34.5308620428,7.86205916882,5,2010
120301,35.2542637556,7.25479326022,1.89,2010
120302,35.0786958457,7.43661477502,1.67,2010
